b_quark	76.1 -42.745 56.3131 -27.8468	63.5237 -50.6265 35.5261 -13.8793
b_quark	21.6095 -5.5625 -4.87375 19.8696	20.2711 -19.3152 -3.56724 2.7644
b_quark	30.8355 27.2337 -7.88325 11.3815	48.164 6.24052 -47.398 4.09657
b_quark	82.3389 70.3459 12.9194 -40.5803	58.9838 5.22713 49.795 -30.8991
b_quark	40.074 13.7743 31.7086 -19.8313	74.9 33.292 54.458 -38.9679
b_quark	42.1082 4.39327 -41.0062 -7.404	21.5019 9.1508 -0.462292 -18.9976
Z_boson	52.7444 -29.5768 -0.343339 43.5987	64.4939 -2.96887 -34.7829 54.1717
b_quark	88.6286 -0.982614 81.7146 -34.0487	77.175 -42.9299 0.0411166 -63.9964
b_quark	60.4502 -4.71952 -1.27402 60.1071	102.573 -6.09463 -94.2507 39.7923
b_quark	64.6412 -17.9201 -0.589219 -61.964	39.6844 -12.6246 -12.1266 -35.3686
b_quark	44.0846 7.63375 14.7555 -40.6199	51.9301 12.7015 2.58113 -50.1126
b_quark	47.052 23.3849 -13.9453 38.1457	34.3866 3.93925 -10.9756 32.0778
b_quark	25.5047 -3.82764 24.2914 5.31918	47.9823 -6.63463 46.8752 6.59742
b_quark	14.0388 5.70892 -11.8185 -2.71087	33.0716 2.93189 -15.0112 -29.0228
W_boson	30.2092 -1.29657 30.0554 -1.79969	14.1289 -9.43 2.08307 -10.1002
W_boson	87.5221 -18.972 -69.398 49.7971	74.3045 -63.9429 -6.42702 37.2399
b_quark	85.0109 -0.387145 -41.4252 74.116	71.225 -69.3657 -12.8121 8.93175
b_quark	68.7513 9.28166 -67.0818 11.0974	52.8308 5.14577 -31.8081 41.6579
W_boson	75.8794 75.1216 7.58368 7.25052	35.6067 3.3685 21.0832 28.4191
W_boson	59.3895 -55.9757 9.3379 -17.3867	87.3352 -1.95315 82.0788 -29.7043
b_quark	60.8812 -0.40422 55.6196 -24.3997	89.1741 -58.942 37.6371 -55.171
b_quark	65.3385 -16.7205 -62.767 5.68977	39.7241 -9.43646 -35.8707 13.5931
Z_boson	38.0074 -34.2596 15.852 3.65141	26.9687 -4.41203 11.9955 23.6163
W_boson	14.6481 -8.84266 5.50611 10.0851	78.6713 -32.1436 71.676 3.76346
b_quark	97.0478 -73.1928 -39.2939 -49.9961	40.0347 -0.0253363 -17.5568 -35.7361
b_quark	63.52 36.5704 48.2185 18.8391	56.1273 9.07816 51.7123 19.3964
b_quark	9.35438 7.66658 2.99935 -1.50316	58.1096 8.96664 57.2265 -1.99313
b_quark	86.3859 -0.561859 -5.71503 -86.0934	6.18561 -0.895817 -2.101 -3.94623
b_quark	50.0946 -6.66404 -20.6704 44.948	8.84173 -7.34989 -2.23994 1.2906
b_quark	89.8194 78.0037 -2.39971 44.2686	38.8272 13.2307 -2.49433 36.1774
b_quark	28.8048 19.6155 20.6573 -0.869465	90.2661 74.8022 50.3389 -1.06388
b_quark	17.908 0.922422 -13.955 -10.3745	55.396 9.13551 -44.4946 -31.4328
Tau	55.5047 -5.19164 -36.5438 -41.4151	46.6848 -4.86441 -45.114 -10.8342
b_quark	23.7298 -21.5628 1.63119 -8.83265	29.2014 -28.8072 1.62283 -1.66258
b_quark	55.9079 53.93 -14.1326 0.203784	6.21982 4.59875 -0.249663 0.0531858
b_quark	74.7152 68.1581 25.0345 17.1068	99.1763 0.159247 59.251 79.4214
W_boson	46.7839 21.1038 29.1688 -29.8027	80.4889 37.5017 70.365 -10.7933
b_quark	70.4382 -63.9552 -21.2328 -20.0741	22.7529 -0.600682 -6.74735 -21.3152
b_quark	84.0715 28.2931 71.8028 33.0819	37.4672 18.5327 26.3363 18.6886
b_quark	14.5008 -0.975015 11.9114 7.0688	40.5302 -2.02349 8.93276 39.2599
W_boson	29.4107 26.4372 -12.0878 3.95018	25.2301 1.36499 -22.8788 10.3398
Tau	85.5205 -68.6822 48.993 -13.8939	44.5881 -0.801876 41.1877 -16.967
b_quark	46.6834 -16.0289 43.1581 6.50523	61.797 -28.685 54.5338 2.14998
b_quark	12.8707 -2.87537 -7.34411 -9.27253	22.6409 -7.08268 -20.9606 -2.37196
b_quark	59.168 47.1278 -10.6612 -33.8924	35.0369 3.19159 -31.5892 -14.2145
b_quark	55.2567 32.161 35.104 -27.7348	62.8728 27.0994 52.2107 -21.7986
b_quark	20.4463 14.9609 3.86404 -12.7207	27.5614 25.9435 4.67719 -6.87134
b_quark	17.1815 5.45096 -15.5873 -2.2483	15.4878 6.53327 -11.2621 -7.27197
Tau	24.382 23.7756 -5.10044 0.186749	17.5809 6.08028 -3.93063 15.9221
W_boson	64.996 -51.5133 39.5774 0.36357	23.4986 -1.25477 19.6917 12.5897
W_boson	77.9343 -52.6137 50.4431 27.5083	63.8679 -45.0677 44.8011 6.0431
b_quark	76.6684 -76.4491 1.83304 3.57093	19.4801 -17.9374 5.892 2.35274
b_quark	41.6343 29.8634 28.4867 -3.55351	68.5839 34.1137 33.505 -48.9893
W_boson	8.39821 6.36728 -1.21987 -4.91451	15.6668 14.1974 -5.42374 -3.18059
b_quark	71.2306 -59.9684 -12.0558 -36.2598	46.119 -26.5055 -26.0198 -27.017
b_quark	29.4242 7.34171 9.28729 -26.6112	34.3782 14.0777 29.4098 -10.0631
b_quark	14.1745 1.71926 -7.90292 -10.8642	49.2961 12.8877 -23.5452 -41.1359
W_boson	55.8501 12.5976 -36.3533 -40.4304	52.5105 32.5242 -40.1064 -9.30954
b_quark	56.7095 -48.4826 -29.0439 -2.09283	18.6725 -9.73202 -15.1178 -2.81565
b_quark	50.0166 29.1447 32.9795 23.3907	48.2581 33.4225 33.5855 8.14355
b_quark	9.68783 -8.73735 -0.0728238 -0.187192	9.98068 -5.98858 -6.76428 -0.723241
W_boson	54.8414 27.0375 12.1461 -46.0942	56.4078 21.3136 6.52012 -51.7756
b_quark	15.9822 -6.74534 4.17416 13.23	55.4979 -52.1332 7.66396 16.9099
b_quark	68.6833 -3.05308 -65.8436 -18.8475	16.2635 -2.75195 -11.2436 -10.6319
b_quark	54.7729 -4.6534 3.41156 54.3075	18.7262 -7.55597 1.77575 16.5213
b_quark	33.0723 20.1922 -15.8799 20.4062	16.2035 7.67661 -7.89341 11.1286
b_quark	54.44 42.9242 28.7813 16.595	25.985 10.4246 16.1276 16.9994
b_quark	23.2488 6.56326 21.3367 4.97014	51.4316 22.8568 39.5824 23.2063
W_boson	41.8287 -0.964705 -33.983 -24.2799	22.2373 -0.239007 -21.3994 -5.6709
b_quark	74.5354 -50.8725 53.9001 6.69447	22.515 -13.8487 6.38817 16.0268
Z_boson	50.8468 9.66962 20.6841 45.3634	72.186 52.4622 36.521 33.4445
b_quark	60.0382 -31.8756 -46.8203 -19.4661	25.6119 -9.1975 -22.0536 -8.21836
b_quark	11.6681 9.76546 4.17109 2.43088	61.447 5.35852 51.0429 33.5287
W_boson	80.9776 35.9885 1.30605 -72.4993	30.8884 4.63976 27.8327 -12.3919
b_quark	93.0968 -1.28951 72.8269 -57.8284	91.6318 -85.1904 4.33304 -33.2073
b_quark	37.28 2.75452 -32.1909 18.1242	117.65 68.0507 -64.8269 70.6445
W_boson	37.9144 12.9713 -35.2864 -4.44603	65.5442 14.0742 -56.933 -29.1932
W_boson	56.873 -54.6207 -3.92641 -15.2102	9.65897 -4.54454 -0.151275 -8.26273
b_quark	69.6999 -11.3981 37.2011 57.6782	85.7367 -62.1683 47.4368 34.9022
b_quark	38.4903 24.7283 -28.4145 -6.72049	41.4522 4.86956 -40.5984 -5.37305
b_quark	51.3648 23.7991 45.004 -5.39513	25.6208 0.802159 22.0911 -12.2594
b_quark	46.0443 2.55076 35.6783 28.6907	58.8385 8.59109 57.8004 5.45909
b_quark	53.2151 -19.5755 -45.5848 -18.7936	22.0988 -19.3055 -8.62818 -4.8717
b_quark	59.3079 59.0753 0.344395 3.15425	65.7626 8.95325 0.34982 65.0151
W_boson	19.0297 18.5014 3.89917 -0.526711	80.6211 40.327 69.7788 -0.254661
b_quark	84.0198 -31.3831 -35.2961 -69.3623	62.8236 -59.3628 -1.80427 -20.0533
b_quark	21.2713 18.0624 -10.4029 0.723939	93.4597 16.7545 -20.4302 89.5496
W_boson	43.0853 40.1737 0.786548 -15.4093	23.0253 14.9722 2.97016 -17.1122
b_quark	81.456 -53.8019 39.2311 -46.732	46.6666 -44.5942 6.46868 -11.3937
b_quark	30.8122 -0.266454 7.16457 29.6735	42.5724 -4.96982 2.19325 42.017
b_quark	34.8238 28.1107 -17.4222 10.074	90.4491 32.6856 -72.4006 43.0508
W_boson	59.4304 -13.6583 -6.84908 -57.3948	5.65784 -3.55933 -0.675924 -3.8129
b_quark	96.4608 -27.8724 43.3961 81.4072	37.6889 -34.2017 15.2588 0.628083
b_quark	26.5631 1.50122 -6.80413 25.2899	89.1419 86.0399 -3.39231 22.6812
b_quark	90.7028 30.1119 -84.8 10.5721	73.1612 68.3569 -11.7703 22.8887
b_quark	63.2399 3.78362 -31.1316 54.7569	22.6943 1.65443 -7.70809 20.8665
b_quark	43.2167 -33.7374 15.9908 21.361	45.6105 -3.07177 23.163 38.9472
b_quark	84.685 26.4691 78.6154 -16.5253	19.4753 18.3457 4.69434 -1.7928
b_quark	91.7678 -21.2495 11.9183 88.3758	10.8961 -7.91111 6.20819 0.354638
b_quark	90.9102 76.9452 37.1505 30.7646	10.1945 3.48067 8.59055 0.737046
b_quark	93.2037 60.9676 40.7065 57.4055	63.7869 38.233 50.6379 5.03286
b_quark	18.7698 14.8028 3.70331 -10.0993	82.8878 80.5178 19.2145 -0.773293
b_quark	67.5527 33.2514 -50.7213 -29.4549	66.1353 50.6275 -18.2197 -38.2269
b_quark	39.4584 35.7652 -15.9979 2.09981	67.5997 50.0102 -4.71776 45.0442
W_boson	39.8013 -11.2955 -12.5606 35.9783	19.0994 -1.66523 -4.04668 18.474
b_quark	90.2409 -77.4596 45.7304 5.8907	55.4858 -13.6324 28.573 45.3755
W_boson	71.0933 4.28906 68.5723 18.1481	28.4082 27.8569 1.49668 4.9429
b_quark	74.0379 -27.4572 -60.0994 33.1407	81.0289 -49.562 -13.2157 62.5872
b_quark	12.4405 2.47794 -7.36373 8.77089	80.6872 54.7097 -21.3366 55.1774
W_boson	91.5885 -20.8498 -85.2785 -26.0187	25.5543 -9.91078 -6.05549 -22.6668
b_quark	24.9843 -15.3803 18.6705 4.64749	101.55 -57.1884 16.8913 82.0924
W_boson	56.5684 6.39079 -56.0698 3.31178	3.13529 0.494009 -1.54188 1.69156
b_quark	101.205 -41.1501 17.614 90.672	83.5401 -48.134 68.0353 3.97527
b_quark	38.4962 25.1352 -0.30115 -28.8551	32.0534 7.24751 -7.52101 -30.0143
b_quark	55.5873 25.7547 48.8582 -4.69491	109.856 65.8451 6.38019 -87.6052
W_boson	54.8016 -0.543125 -41.0048 36.2929	40.7787 -1.42588 -2.76198 40.6065
b_quark	86.526 -74.935 -33.2996 27.2976	63.103 -14.8918 -11.533 60.0811
b_quark	67.3951 -1.37231 53.2575 41.0656	16.6141 -4.23713 13.5858 7.4853
b_quark	59.7292 -2.36442 -43.6913 40.4423	40.8079 -35.1544 -7.38002 18.908
b_quark	108.163 48.8655 -80.4537 53.1153	28.3049 20.2997 -6.94242 17.9839
b_quark	72.7974 27.8958 38.4136 55.0292	30.6923 8.38757 2.88726 29.0836
b_quark	87.8077 37.2093 15.6297 77.8711	41.075 12.2026 38.1366 8.14731
b_quark	44.0731 28.5181 8.29804 -32.2928	43.6419 2.32812 42.3105 -9.56786
b_quark	75.4368 69.2987 6.85223 -28.705	87.9225 11.7581 78.0528 -38.502
b_quark	95.664 7.06657 69.2043 -65.5359	50.8545 47.2206 1.78367 -18.3232
b_quark	50.6775 -7.99743 -19.3237 45.9714	73.8097 -6.57995 -54.6423 49.0033
b_quark	27.5437 8.43422 2.34423 -25.7789	53.3459 47.8658 7.37959 -21.971
b_quark	25.082 -1.57684 -2.464 -24.5576	72.9906 -1.61553 -67.5743 -27.2262
b_quark	66.1852 4.32152 -1.01097 -65.9038	27.6243 3.65304 -0.201009 -27.06
b_quark	8.16462 -5.08273 3.3942 3.44005	63.7229 -0.0705263 4.98844 63.3896
W_boson	82.6723 34.8588 74.7075 -5.83158	27.1097 6.92497 22.5553 -13.1868
b_quark	86.4767 -50.4811 65.8731 23.9406	49.3742 -39.224 0.980196 29.6793
b_quark	24.951 -23.1962 2.25047 7.87103	91.2093 -15.478 10.2985 89.1966
W_boson	36.4526 -8.31097 4.98999 -35.0781	32.8371 -2.39165 14.9671 -29.055
b_quark	49.654 -6.2431 31.9216 -37.2838	82.0866 -77.5393 23.3856 -12.709
b_quark	48.5596 5.32437 -47.7807 5.40563	39.0778 4.06708 -37.3162 10.0283
b_quark	24.3559 20.8954 8.53253 8.14326	29.2746 28.2613 4.8551 4.15398
b_quark	17.7042 -3.29584 -5.56744 15.9407	30.815 -26.6555 -9.41701 11.5281
b_quark	60.9197 13.2988 -55.1452 -21.8147	30.3459 19.1417 -22.8468 -3.87574
b_quark	42.8148 11.4828 -5.31952 40.6877	14.1446 4.58109 -12.6919 0.72486
b_quark	78.0984 69.7902 28.671 -19.7279	25.9107 0.0371999 14.2932 -21.2037
b_quark	89.1319 83.6692 10.5096 28.5664	90.5293 12.8301 89.3839 4.89832
b_quark	55.6538 -2.24216 46.8835 -29.6105	56.1973 -1.36335 26.5254 -49.3479
b_quark	69.4864 60.7724 21.2249 25.8282	11.4052 9.95303 3.14918 1.90431
b_quark	31.3693 -10.1604 1.74516 29.3306	84.6319 -14.8368 70.1093 44.829
b_quark	11.1259 8.25255 -5.31127 -3.16203	121.423 78.0141 -13.3966 -91.9805
W_boson	58.1289 -6.70138 -45.1163 -35.9755	39.1984 -14.1974 -35.751 -7.24341
b_quark	40.2227 -38.728 -8.73618 4.92044	61.497 -54.625 -27.132 6.66063
b_quark	23.0427 17.9979 -13.3799 -3.24748	68.4775 48.4825 -3.64896 -48.0399
W_boson	56.0216 -10.965 -35.3696 41.9861	18.988 -4.06123 -10.4854 15.1578
b_quark	29.3071 -12.1233 25.9209 4.7501	92.3436 -75.2128 20.0238 49.5171
W_boson	67.3226 46.8378 -48.3039 0.969154	26.7953 0.110865 -23.9337 11.8661
W_boson	78.5859 -52.7124 49.7868 30.2337	58.118 -29.7813 49.7409 3.50244
b_quark	22.1046 -18.5162 11.3266 0.0110945	68.5229 -66.3824 16.4709 0.0350203
Tau	78.8509 75.9757 -18.8642 -9.28157	38.8119 3.26055 -37.5164 -9.22493
b_quark	34.1713 -20.9961 26.0486 -5.55309	77.7732 -30.8871 65.7215 -27.5296
W_boson	9.46626 0.126147 -7.37567 -5.55397	39.5036 0.179865 -11.6882 -37.6768
W_boson	19.4892 -17.4641 -8.37339 -0.611764	54.5034 -48.9649 -9.18065 -22.0098
W_boson	66.4426 -53.5065 -39.1638 -3.67694	22.4936 -20.799 -8.25643 -0.921791
b_quark	55.8451 -20.9515 9.38213 50.7367	82.7554 -73.6398 34.6355 14.4409
b_quark	22.8179 10.1455 -18.4476 -7.74211	79.6551 49.7656 -37.2534 -49.6289
W_boson	22.0767 3.09084 -5.56498 -21.0359	81.2467 52.5967 -60.5665 -12.7263
b_quark	54.4759 -47.6089 -12.3357 -23.0516	100.692 -25.4015 -76.5636 -60.1184
Tau	57.0428 6.8282 23.8616 -51.3296	28.2837 17.784 6.55519 -20.9183
b_quark	51.5321 -27.3071 -36.9058 23.0298	38.991 -17.2604 -7.60781 33.8678
b_quark	76.6435 41.0737 5.85724 64.307	17.2973 1.01928 16.6854 1.5111
b_quark	53.0787 -1.99068 52.5246 -6.08935	62.3323 -17.0576 42.6324 -41.9448
W_boson	58.473 27.6658 -50.7491 8.59514	73.4869 67.7425 -28.3495 1.8006
b_quark	38.9815 -20.1635 -30.6818 12.4152	58.0252 -54.4822 -11.3237 15.9034
b_quark	34.1644 6.391 -19.4349 27.0402	67.5409 58.9678 -26.5405 19.0446
b_quark	18.8993 -10.8441 -14.6543 -2.71434	67.1579 -1.47346 -65.7891 -12.741
W_boson	58.9533 3.90581 21.4136 -54.748	57.0155 13.4439 54.6619 -8.81823
b_quark	45.75 -10.1987 -28.3241 -34.1954	61.7065 -54.6764 -26.6514 -9.50883
b_quark	71.0873 54.8668 -44.9594 2.05275	29.6268 17.3882 -23.5997 0.989833
b_quark	64.2572 45.9175 33.2259 29.9856	21.866 10.568 18.644 1.16969
b_quark	31.3585 2.01627 30.224 6.95217	50.9496 32.9185 32.3575 21.1603
Tau	53.884 48.4975 -23.3995 -0.883081	78.5967 43.9937 -65.0574 -2.52607
Tau	29.7232 -2.97635 3.35459 -29.3293	50.8268 -47.564 1.5149 -17.7647
b_quark	59.3137 -47.0569 -28.6941 21.5161	61.8614 -1.13668 -59.5278 16.2639
b_quark	84.1431 9.93712 83.3535 -4.00526	36.4841 14.6193 11.9294 -30.9448
W_boson	71.1333 10.9671 -4.02552 70.1364	16.201 2.93503 -15.0414 4.82372
b_quark	86.8157 -68.658 10.4413 -51.9284	48.6121 -8.42211 47.3345 -5.84644
b_quark	60.5037 32.8132 38.7067 -32.6849	74.1279 54.3167 39.4404 -31.1709
b_quark	30.008 27.1328 -12.1124 -0.331146	54.2728 52.6285 -12.5675 -0.607706
b_quark	26.7352 1.80374 -26.2889 -1.71443	7.07308 0.567215 -5.67606 -0.129567
b_quark	54.0407 -6.46198 14.7006 51.4302	46.0369 -22.9952 37.4526 13.0556
b_quark	72.7382 49.8365 -49.3645 -18.7841	44.545 36.1107 -6.76189 -24.8412
b_quark	38.0679 37.2205 2.4361 6.3552	74.3945 22.2881 13.534 69.5496
W_boson	8.1922 -1.63897 7.69859 -0.900216	71.8446 -12.2453 17.3942 -68.5915
W_boson	48.4084 -14.2015 -26.832 -37.6483	85.0282 -69.0533 -49.559 -0.990725
b_quark	60.3423 -40.5855 -33.5213 -29.2037	65.5292 -56.8237 -32.3631 -0.547272
b_quark	83.4465 81.9956 -14.8517 1.41426	13.6637 12.8763 -1.81846 0.343717
b_quark	87.6559 54.0176 67.8828 11.8365	78.9533 42.3034 4.9727 66.3465
W_boson	76.0525 32.2608 4.28168 68.7062	34.6079 28.6354 7.88003 17.643
b_quark	47.5173 -37.7027 1.4282 -28.5813	32.6211 -32.0183 4.52517 -1.00626
b_quark	52.4373 50.8564 1.20868 -12.0155	41.649 8.2794 6.94432 -40.005
Tau	51.5457 13.3177 47.77 -13.9455	100.76 79.8803 24.2287 -56.4045
W_boson	59.9503 -23.9557 -49.0756 24.6454	38.2026 -29.8491 -22.3449 8.05141
b_quark	44.1709 -37.5256 -4.84863 22.4034	28.3123 -22.8284 -6.1047 15.0237
b_quark	25.3496 24.0686 6.55808 -1.68141	33.7907 26.6825 17.7936 -9.78607
W_boson	25.1896 14.6753 -3.82155 -20.0049	26.7302 5.04212 -1.32901 -26.1337
b_quark	58.8028 -45.6336 22.476 29.201	41.3379 -25.0415 26.3803 19.1926
b_quark	8.72259 -7.4616 1.5872 -0.645445	29.3985 -5.82171 27.549 -7.34577
W_boson	43.1152 0.729439 0.756337 -43.052	51.552 19.9518 11.5891 -46.053
b_quark	76.9643 -25.9519 -26.2001 -67.4247	90.7592 -57.8943 -66.7458 -20.3224
b_quark	43.7865 -2.24896 -28.0016 -33.3262	15.0551 -1.11901 -10.0949 -10.2968
b_quark	49.4447 36.8582 21.4554 24.6665	30.7516 16.8214 12.0944 22.3372
b_quark	50.1309 39.1546 29.5723 9.38226	24.6282 13.6372 7.75453 18.5194
b_quark	50.9693 1.16692 47.6281 17.6237	41.2209 3.7886 0.70768 40.8269
Z_boson	95.3884 -0.209019 -4.14841 95.2652	58.6976 -32.5387 -48.756 1.80658
b_quark	28.5228 -26.4771 -5.87456 -7.78012	121.124 -13.22 -92.8489 -76.5372
W_boson	51.7329 47.0733 20.6753 -5.347	97.1346 49.2046 12.7203 -82.752
W_boson	81.3577 -78.9022 -1.25984 19.6868	5.41588 -2.64337 -0.953884 4.13366
b_quark	65.8106 -65.5285 0.984962 4.31256	95.7538 -22.3329 92.5319 9.50844
b_quark	68.8879 56.0073 24.5176 -31.4666	71.5797 9.28584 24.6458 -66.4269
b_quark	10.8181 -9.11874 4.04404 -0.230419	73.391 -28.4753 67.5124 -0.0303735
b_quark	86.6964 -16.6817 -40.0274 -74.9555	26.4543 -19.0309 -11.4611 -13.7414
b_quark	65.3988 47.9544 -4.88477 44.0006	31.2864 28.7523 -1.69323 11.4804
b_quark	18.0484 7.59846 10.1549 12.1415	73.0349 61.4165 14.8782 36.3768
Tau	73.8559 55.4433 -46.9128 -13.2956	31.772 3.17161 -31.0675 -5.57281
b_quark	46.2425 -27.04 34.1528 14.9438	59.9922 -22.9109 55.0253 5.37587
b_quark	24.7901 3.63027 7.11206 -23.0936	37.5519 37.2994 1.15434 -0.311798
b_quark	65.0428 32.5918 -44.202 34.5984	55.5004 14.4952 -38.059 37.4731
b_quark	61.363 60.247 10.8328 0.947428	46.8752 37.0887 27.5993 6.52031
W_boson	33.3754 -1.22303 22.3236 -24.6927	19.3036 -2.76563 1.46858 -18.9335
b_quark	66.7751 -50.4017 -37.4607 22.3117	69.8248 -24.2244 -1.21405 65.3432
Tau	74.0848 6.60393 30.4349 67.1975	27.7807 6.59731 4.64302 26.5242
b_quark	45.685 -45.1551 0.0451808 5.53687	68.2326 -3.9368 0.0049881 67.9905
W_boson	73.7836 2.11258 38.6285 62.7937	63.749 41.2854 45.3331 17.3211
b_quark	86.0945 -33.4313 -79.1884 -2.51674	53.1331 -51.508 -11.0757 -5.46857
b_quark	22.5819 12.3704 -18.4108 0.697733	87.0941 44.389 -2.87116 74.7616
W_boson	67.3354 -0.176441 -15.2259 65.558	55.7644 -36.7892 -41.1853 7.45992
b_quark	41.9262 -18.6472 -10.3423 -35.856	119.624 -79.5035 -88.7031 -10.1622
b_quark	53.2583 48.5083 -6.90032 -20.4526	86.3702 31.0586 -55.1025 -58.6635
Tau	34.9612 28.8776 12.2779 -15.3125	68.7053 26.9565 9.65291 -62.4294
W_boson	7.71624 -2.59914 2.91765 6.31862	46.0964 -45.6982 0.522966 5.65087
b_quark	68.8498 -34.2127 -59.1903 6.98743	74.4131 -26.3941 -30.0466 62.613
W_boson	32.6169 0.466171 5.21327 32.1266	9.47963 5.1126 7.68729 0.532133
b_quark	100.002 -73.6024 -65.9493 -14.709	19.4419 -6.3189 -17.3384 -4.46855
b_quark	80.9357 45.0548 63.2386 22.4514	66.465 51.6865 20.9486 35.9137
b_quark	39.2775 37.3624 -5.35588 10.0304	43.5101 16.0357 -1.49925 40.2028
W_boson	35.5878 -1.81355 12.8773 33.061	41.551 -21.252 27.0617 23.1981
b_quark	31.9866 -9.23296 -20.0623 -22.758	82.9899 -50.8317 -64.2125 -12.7573
b_quark	40.6292 5.84997 -25.6269 -30.6969	50.2791 11.6811 -43.6297 -21.6915
b_quark	18.0759 1.27138 -17.0861 -3.96437	38.5665 26.8874 -16.1756 -22.0299
W_boson	64.8054 16.7561 -62.5552 1.21373	28.5351 0.433521 -28.4147 1.52362
b_quark	85.253 -10.032 83.4747 13.4879	65.2956 -59.4661 11.4813 24.0416
b_quark	51.2857 -9.19761 -16.4962 47.4977	61.7159 -2.1229 -54.6338 28.32
b_quark	42.6492 -11.4515 40.277 -6.93616	54.4797 -16.6696 22.2176 -46.6805
W_boson	22.5443 18.7716 -0.0246883 12.3095	25.7965 6.52291 -18.5311 16.588
b_quark	75.4625 -33.3706 13.6543 -66.1595	63.362 -40.7563 34.7699 -33.5744
b_quark	26.9945 -3.19428 -0.551526 -26.4711	23.1186 -11.6114 -9.41201 -17.1344
b_quark	88.4559 1.33622 -16.8354 -86.7281	51.0438 31.3357 -40.0153 -2.20106
b_quark	77.7484 9.15617 -73.9079 -21.9345	29.0419 12.2558 -17.9124 -18.8388
b_quark	50.6697 50.2505 -3.94327 3.04794	74.1077 44.7994 -10.5327 57.9358
W_boson	38.141 6.42251 2.70733 -37.4408	8.95304 1.17011 3.02769 -8.07921
b_quark	59.3897 -42.9041 40.8509 -0.326755	55.3709 -47.1 28.3267 -5.25926
W_boson	34.088 30.1995 -2.94305 15.3939	34.5159 34.3031 -1.71883 2.71054
b_quark	52.3508 -51.8883 -1.26379 5.39814	42.4803 -36.4126 -5.09814 20.8621
W_boson	23.9338 2.11722 12.2593 -20.3398	79.0082 67.9394 5.26674 -39.9304
b_quark	71.2907 -30.3066 -61.4674 19.1876	48.1534 -28.5808 -32.4883 20.7105
b_quark	25.1759 -7.3604 2.53804 23.5741	26.5084 -25.1441 0.392593 7.26919
b_quark	24.2228 -3.56216 -11.4174 20.6452	68.2255 -0.25466 -43.2941 52.5624
Z_boson	92.9829 30.5547 80.4896 -35.0347	32.8862 22.309 6.16627 -23.2284
b_quark	44.2336 -34.3998 15.1567 22.9361	63.6409 -9.19836 0.441227 62.8322
Tau	57.7579 3.81798 42.9745 38.3593	60.23 16.4458 14.8293 55.9832
b_quark	71.0213 -26.6349 -52.6494 39.3087	24.3767 -19.8812 -9.66764 9.38216
b_quark	64.3208 -18.3781 5.11475 61.2844	12.8497 -0.302709 9.40427 7.68832
b_quark	68.7807 30.9551 56.6468 -23.3716	50.9437 30.5072 40.1123 -6.17257
b_quark	54.9931 53.7701 0.309567 10.7444	25.1163 23.9361 0.419226 6.34398
b_quark	46.227 45.6035 3.44907 -5.28091	38.6393 12.6111 34.9444 -9.76586
b_quark	70.6165 14.2018 19.1467 -66.3395	42.4902 11.5491 37.527 -15.6935
b_quark	23.3859 -23.0065 0.357665 -0.0680615	34.7852 -6.80023 9.94346 -32.3639
W_boson	62.1913 54.0815 20.8861 -22.4136	78.5783 7.65707 33.485 -70.6422
Tau	41.8626 -33.3563 16.0097 -19.5031	88.9109 -66.2239 59.1855 -3.66896
b_quark	43.7674 -13.9314 -32.3495 -25.6425	49.636 -37.8963 -0.656679 -31.7759
b_quark	86.1362 12.2448 -15.2538 83.7817	65.3701 56.088 -30.9857 12.2392
b_quark	20.7079 -0.316854 -13.0291 -15.5398	55.507 -10.365 -51.1321 -18.483
b_quark	91.0457 71.0979 -48.3304 -29.6835	54.8018 3.40925 -45.7371 -29.7029
b_quark	23.0371 -1.40731 22.5953 0.841072	68.7904 -7.24351 68.2532 1.9158
b_quark	51.9927 -0.0245754 -51.2342 -7.79888	45.6464 -0.00797714 -16.23 -42.4583
W_boson	51.6454 -1.07179 33.4628 39.2682	43.6809 -37.9117 17.5263 12.6174
b_quark	51.4779 -45.9399 -16.7489 15.5404	82.7041 -23.0243 -77.7524 15.7144
b_quark	48.9088 17.8664 1.06554 -45.3239	50.4361 33.4982 32.1627 -19.2291
b_quark	89.8072 -0.167198 -7.67692 -89.3806	23.5193 -0.389595 -22.7561 -4.20598
b_quark	56.6305 29.1476 -34.2343 -34.1755	20.3358 11.2762 -5.70815 -15.3733
b_quark	89.6983 82.9731 28.2802 18.5475	55.9568 8.03851 15.93 52.8706
Tau	43.4143 31.8598 12.7656 26.5262	69.8722 6.08713 69.5696 1.40899
b_quark	67.8803 -39.4805 43.942 -33.1761	44.1433 -8.57898 23.9757 -35.8151
b_quark	49.6833 32.8056 37.0097 2.24265	68.9982 57.1068 27.2888 27.1552
W_boson	7.7073 -0.675587 -0.611246 7.36377	27.789 -3.14952 -26.4164 7.75464
b_quark	46.0361 -29.356 -31.2404 -16.2516	102.371 -55.3868 -33.4358 -79.2253
W_boson	3.86714 -0.74944 -3.16234 -0.213179	27.8769 -1.83595 -27.5551 -3.18127
W_boson	71.7592 -33.2368 -4.49202 -63.4048	52.3436 -32.7202 -37.5329 -16.0053
b_quark	94.274 -86.0001 0.547821 -38.3901	40.4749 -1.43947 0.235348 -40.2321
b_quark	57.7142 42.1974 31.6925 22.9874	69.5441 17.4922 65.015 16.9111
